name,address,lat,lng,type
Migros-Supermarkt - Küsnacht ZH,"Zürichstrasse 149, Küsnacht",47.3185082,8.5819262,Migros
Migros-Supermarkt - Thalwil,"Alte Landstrasse 130, Thalwil",47.2943495,8.563848799999999,Migros
Migros-Supermarkt - Erlenbach - Erlibacher Märt,"Bahnhofstrasse 42, Erlenbach",47.3070228,8.590430999999999,Migros
Migros Supermarket Zürich Stadelhofen,"Falkenstrasse 19/21, Zürich",47.3654649,8.5479404,Migros
Migros-Supermarkt - Zürich - Toblerplatz,"Toblerstrasse 73, Zürich",47.37936819999999,8.5595208,Migros
Migros-Supermarkt - Zürich - Höschgasse,"Seefeldstrasse 111/113, Zürich",47.3583352,8.5540826,Migros
Migros-Supermarkt - Zürich - Burgwies,"Forchstrasse 260, Zürich",47.3576042,8.5716275,Migros
Migros-Supermarkt - Rüschlikon Parkside,"Zürcherstrasse 4, Rüschlikon",47.3000908,8.548938399999999,Migros
Migros-Supermarket - Zürich - ShopVilleMärt,"Shop Ville Zürich Hauptbahnhof, Zürich",47.3771228,8.5394461,Migros
Migros Daily Take Away - Daily Zürich-Zollstrasse,"Zollstrasse 6, Zürich",47.3798176,8.5369492,Migros
Coop Supermarkt City Zürich St. Annahof Food,"Bahnhofstrasse 57, Zürich",47.372955,8.5378441,Migros
Coop Supermarkt Erlenbach,"Seestrasse 17, Erlenbach",47.3069341,8.5892955,Migros
Coop Supermarkt City Zürich St. Annahof Food,"Bahnhofstrasse 57, Zürich",47.372955,8.5378441,Coop
Coop Supermarket Zurich Train Station ShopVille,"Halle, Löwenstrasse, Zürich",47.3778272,8.540287,Coop
Coop Supermarkt Zürich Bahnhofbrücke,"Bahnhofbrücke 1, Zürich",47.3764584,8.5423575,Coop
Coop Supermarkt Zürich Witikonerstrasse,"Witikonerstr. 409, Zürich",47.36022639999999,8.5946717,Coop
Coop Supermarkt Zürich Fluntern,"Zürichbergstrasse 75, Zürich",47.3764152,8.5595933,Coop
Coop Supermarkt Zürich Rigiplatz,"Universitätstrasse 101, Zürich",47.3839528,8.5481199,Coop
Coop Supermarkt Zürich Seefeld,"Seefeldstrasse 123, Zürich",47.3580373,8.5547665,Coop
Coop Supermarkt Zürich Römerhof,"Klosbachstrasse 104, Zürich",47.36788809999999,8.5608275,Coop
Coop Supermarkt Zürich Universitätstrasse,"Universitätstrasse 73, Zürich",47.3825178,8.548044899999999,Coop
Coop Supermarkt Thalwil,"Florastrasse 1, Thalwil",47.2965946,8.5622002,Coop
Coop Supermarkt Zürich Bärengasse,"Bärengasse 16, Zürich",47.3700619,8.537119299999999,Coop
Coop Supermarkt Zürich Tiefenbrunnen,"Seefeldstrasse 199, Zürich",47.3533001,8.5589637,Coop
Coop Supermarkt,"Stadelhoferstrasse 10, Zürich",47.366789,8.5480012,Coop
Coop Supermarkt Zumikon Morgental,"Morgental 39, Zumikon",47.3366476,8.6183122,Coop
Coop Supermarkt Küsnacht Dorf,"Dorfstrasse 16, Küsnacht",47.3179866,8.581712099999999,Coop
Coop Supermarkt Zürich Kreuzplatz,"Forchstrasse 4, Zürich",47.364337,8.5551202,Coop
Coop Supermarkt Zollikon,"Alte Landstrasse 101, Zollikon",47.336907,8.5767288,Coop
Coop Supermarkt Kilchberg,"Bahnhofstrasse 11, Kilchberg",47.3231335,8.5489812,Coop
Coop Supermarkt Zürich Brotgasse,"Seefeldstrasse 35, Zürich",47.3631276,8.5498811,Coop
Coop Supermarkt Erlenbach,"Seestrasse 17, Erlenbach",47.3069341,8.5892955,Coop
Coop Supermarkt Rüschlikon,"Weingartenstrasse 11, Rüschlikon",47.3076821,8.5542225,Coop
Coop Supermarkt Zürich Bleicherweg,"Bleicherweg 19, Zürich",47.3678568,8.5360018,Coop
Coop Supermarkt Zollikerberg,"Forchstrasse 180, Zollikerberg",47.3461139,8.6018355,Coop
Coop Supermarkt Zollikerberg Neumünster,"Forchstrasse 134, Zollikerberg",47.34706689999999,8.59681,Coop
Coop Supermarkt Küsnacht Itschnach,"Sonnenrein Ecke, Zumikerstrasse, Küsnacht",47.3270629,8.601719,Coop
Lidl Schweiz,"Fraumünsterstrasse 16, Zürich",47.3688262,8.5411485,Lidl
Lidl Schweiz,"Eggstrasse 88, Rüschlikon",47.3033099,8.5445741,Lidl
Coop Supermarkt City Zürich St. Annahof Food,"Bahnhofstrasse 57, Zürich",47.372955,8.5378441,Lidl
Coop Supermarkt Zürich Bahnhofbrücke,"Bahnhofbrücke 1, Zürich",47.3764584,8.5423575,Lidl
Migros,"Löwenstrasse 31-35 2. und 3. OG, Zürich",47.37538319999999,8.5360797,Lidl
ALDI SUISSE,"Sihlstrasse 3, Zürich",47.37372690000001,8.5376525,Lidl
Coop Supermarkt Zürich Fluntern,"Zürichbergstrasse 75, Zürich",47.3764152,8.5595933,Lidl
Migros Supermarket Zürich Stadelhofen,"Falkenstrasse 19/21, Zürich",47.3654649,8.5479404,Lidl
Migros-Supermarkt - Zürich - Hauptbahnhof,"Hauptbahnhof, Zürich",47.3779303,8.5391097,Lidl
Migros-Supermarkt - Zürich - HB Sihlquai,"Sihlpassage, Zürich",47.3784015,8.535615,Lidl
Coop Supermarket Zurich Train Station ShopVille,"Halle, Löwenstrasse, Zürich",47.3778272,8.540287,Lidl
Coop Supermarkt Zürich Europaallee Passage,"Europaallee 5, Zürich",47.37783599999999,8.534764599999999,Lidl
ALDI SUISSE,"Witikonerstr. 279, Zürich",47.35863060000001,8.5854632,Lidl
Coop Supermarkt Zürich Manessehof,"Uetlibergstrasse 20, Zürich",47.3648791,8.5210603,Lidl
Coop Supermarkt Zürich Stauffacher,"Badenerstrasse 15, Zürich",47.37349589999999,8.5306239,Lidl
ALDI SUISSE,"Badenerstrasse 565, Zürich",47.3837812,8.4975848,Lidl
SPAR,"Spinnereipl. 2, Zürich",47.3383408,8.520264899999999,Lidl
Coop Supermarkt Zürich Puls 5,"Giessereistrasse 18, Zürich",47.3907648,8.518288499999999,Lidl
ALDI SUISSE,"Stadelhoferstrasse 10, Zürich",47.366789,8.5480012,Lidl
Denner Express,"Toblerstrasse 76, Zürich",47.3789028,8.5595124,Denner
Denner Discount,"Hochweidstrasse 3, Kilchberg",47.3170173,8.5387276,Denner
Denner Express,"Kreuzstrasse 40, Zürich",47.3634087,8.5503617,Denner
Denner Express,"Schaffhauserstrasse 11, Zürich",47.3888865,8.538875599999999,Denner
Denner Express,"Apollostrasse 2, Zürich",47.364459,8.5556508,Denner
Denner Express,"Hottingerstrasse 52, Zürich",47.3690299,8.5558873,Denner
Denner Express,"Forchstrasse 261, Zürich",47.358492,8.5721215,Denner
Denner Express,"Winterthurerstrasse 83, Zürich",47.3907509,8.545168199999999,Denner
Denner Discount,"Alte Landstrasse 130, Thalwil",47.2943,8.5641,Denner
Denner Discount,"Parkside, Zürcherstrasse 6, Rüschlikon",47.3002974,8.5489748,Denner
Denner Discount,"Witikonerstrasse 299, Einkaufszentrum Witikon, Zürich",47.3584599,8.5862955,Denner
Denner Discount,"Dorfstrasse 17, Zumikon",47.3365777,8.6189532,Denner
Denner Discount,"Erlibacher Märt, Bahnhofstrasse 40 / 42, Erlenbach",47.3069935,8.5904701,Denner
Coop Supermarkt City Zürich St. Annahof Food,"Bahnhofstrasse 57, Zürich",47.372955,8.5378441,Denner
Migros Daily Take Away - Daily Zürich-Zollstrasse,"Zollstrasse 6, Zürich",47.3798176,8.5369492,Denner
Migros-Supermarkt - Rüschlikon Parkside,"Zürcherstrasse 4, Rüschlikon",47.3000908,8.548938399999999,Denner
ALDI SUISSE,"Sihlstrasse 3, Zürich",47.37372690000001,8.5376525,Aldi
ALDI SUISSE,"Stadelhoferstrasse 10, Zürich",47.366789,8.5480012,Aldi
ALDI SUISSE,"Witikonerstr. 279, Zürich",47.35863060000001,8.5854632,Aldi
ALDI SUISSE,"Dorfpl. 14, Zumikon",47.3324879,8.6235581,Aldi
Migros Supermarket Zürich Stadelhofen,"Falkenstrasse 19/21, Zürich",47.3654649,8.5479404,Aldi
Denner Express,"Toblerstrasse 76, Zürich",47.3789028,8.5595124,Aldi
Coop Supermarkt Zürich Kreuzplatz,"Forchstrasse 4, Zürich",47.364337,8.5551202,Aldi
Coop Supermarkt Zürich Fluntern,"Zürichbergstrasse 75, Zürich",47.3764152,8.5595933,Aldi
Migros-Supermarkt - Zürich - Witikon-Zentrum,"Witikonerstr. 293, Zürich",47.35909299999999,8.5856,Aldi
Coop Supermarkt City Zürich St. Annahof Food,"Bahnhofstrasse 57, Zürich",47.372955,8.5378441,Aldi
Coop Supermarkt Zürich Witikonerstrasse,"Witikonerstr. 409, Zürich",47.36022639999999,8.5946717,Aldi
Migros,"Löwenstrasse 31-35 2. und 3. OG, Zürich",47.37538319999999,8.5360797,Aldi
Coop Supermarkt Küsnacht Itschnach,"Sonnenrein Ecke, Zumikerstrasse, Küsnacht",47.3270629,8.601719,Aldi
Coop Supermarkt Zürich Bahnhofbrücke,"Bahnhofbrücke 1, Zürich",47.3764584,8.5423575,Aldi
Coop Supermarket Zurich Train Station ShopVille,"Halle, Löwenstrasse, Zürich",47.3778272,8.540287,Aldi
Migros-Supermarkt - Zürich - Hauptbahnhof,"Hauptbahnhof, Zürich",47.3779303,8.5391097,Aldi
Lidl Schweiz,"Fraumünsterstrasse 16, Zürich",47.3688262,8.5411485,Aldi
Migros-Supermarkt - Zürich - Rigiplatz,"Winterthurerstrasse 2/4, Zürich",47.3860283,8.548558,Aldi
Migros-Supermarkt - Egg,"Gewerbestrasse 2/10, Egg",47.3026244,8.6913103,Migros
Migros-Supermarkt - Uster - Illuster,"Zürichstrasse 20, Uster",47.34983340000001,8.71517,Migros
Migros-Supermarkt - Fällanden,"Unterdorfstrasse 2, Fällanden",47.3736177,8.6410764,Migros
Migros-Supermarkt - Volketswil,"Im Zentrum 18, Volketswil",47.3880436,8.680959399999999,Migros
Migros-Supermarkt - Uster-West,"Winterthurerstrasse 18, Uster",47.3544989,8.7132171,Migros
Migros-Supermarkt - Greifensee,"Meierwis, Greifensee",47.3677705,8.680069099999999,Migros
Migros-Supermarkt - Ebmatingen,"Zürichstrasse 108, Maur",47.3509788,8.643306899999999,Migros
Coop Supermarkt Egg,"Gewerbestrasse 13, Egg",47.3040831,8.691676800000002,Coop
Coop Supermarkt Uster Bahnhof,"Bankstrasse 10, Uster",47.351551,8.7161194,Coop
Coop Supermarkt Fällanden,"Wigartenstrasse 8, Fällanden",47.3709453,8.641851599999999,Coop
Coop Supermarkt Volketswil Volkiland,"Industriestrasse 1, Volketswil",47.3827751,8.667195699999999,Coop
Coop Supermarkt Uster Oberuster,"Aathalstrasse 40, Uster",47.3450845,8.7307981,Coop
Coop Supermarkt Uster Winterthurerstrasse,"Winterthurerstrasse 22, Uster",47.35503320000001,8.7128684,Coop
Coop Supermarkt Uster Niederuster,"Sonnenbergstrasse 8, Uster",47.34587399999999,8.7020372,Coop
Lidl Schweiz,"Müllerenstrasse 5, Volketswil",47.3790805,8.6771677,Lidl
Lidl Schweiz,"Gschwaderstrasse 24, Uster",47.35655000000001,8.71112,Lidl
ALDI SUISSE,"Industriepark 10, Uster",47.3580135,8.7079214,Lidl
ALDI SUISSE,"Usterstrasse 51, Volketswil",47.3810245,8.6841022,Lidl
Denner Discount,"Mönchaltorferstrasse 6, Egg",47.30254069999999,8.690779299999999,Lidl
Denner Partner,"Bahnstrasse 18, Schwerzenbach",47.3854953,8.658781,Denner
Denner Express,"Fröschbach 59, Fällanden",47.3692514,8.6441208,Denner
Denner Express,"Burstwiesenstrasse 1, Greifensee",47.3677577,8.6800377,Denner
Denner Discount,"Zürichstrasse 20, Uster",47.3503459,8.7154698,Denner
Denner Discount,"Esslingerstrasse 11, Mönchaltorf",47.3079046,8.7215701,Denner
Denner Discount,"Oberlandstrasse 100, Uster",47.35191440000001,8.719021399999999,Denner
Denner Discount,"Mönchaltorferstrasse 6, Egg",47.30254069999999,8.690779299999999,Denner
Denner Discount,"Loren-Allee 22, Uster",47.3590099,8.709109699999999,Denner
Denner Discount,"Einkaufszentrum Volkiland, Industriestrasse 1, Volketswil",47.3830101,8.666756099999999,Denner
Denner Discount,"Einkaufszentrum Zentrum, Im Zentrum 18, Volketswil",47.3887144,8.6800525,Denner
ALDI SUISSE,"Usterstrasse 51, Volketswil",47.3810245,8.6841022,Aldi
ALDI SUISSE,"Isenrietstrasse 20, Mönchaltorf",47.30333539999999,8.7190912,Aldi
ALDI SUISSE,"Industriepark 10, Uster",47.3580135,8.7079214,Aldi
ALDI SUISSE,"Zürichstrasse 1, Uster",47.3484869,8.7167095,Aldi
Lidl Schweiz,"Gschwaderstrasse 24, Uster",47.35655000000001,8.71112,Aldi
migrolino,"Hauptbahnhof, Bahnhofquai, Zürich",47.3778211,8.5404269,Aldi
Migros-Supermarkt - Fehraltorf,"Grundstrasse 4, Fehraltorf",47.3866862,8.7556165,Migros
Migros-Supermarkt - Hittnau,"Jakob Stutz-Strasse 75, Hittnau",47.3631584,8.825415399999999,Migros
Migros-Supermarkt - Pfäffikon ZH,"Turmstrasse 9, Pfäffikon",47.368414,8.7808824,Migros
Migros-Supermarkt - Wetzikon - Züri-Oberland-Märt,"Bahnhofstrasse 151, Wetzikon",47.3279665,8.8002243,Migros
Migros-Supermarkt - Gossau ZH,"Im Zentrum 3, Gossau",47.3069508,8.757653399999999,Migros
Migros-Supermarkt - Unterwetzikon,"Hofstrasse 47, Wetzikon",47.3143471,8.7948042,Migros
Coop Supermarkt Pfäffikon ZH,"Turmstrasse 8, Pfäffikon",47.3690721,8.7818946,Coop
Coop Supermarkt Gossau ZH,"Büelgass, Gossau",47.3055708,8.757349399999999,Coop
Coop Supermarkt Hinwil Center,"Wässeristrasse 38, Hinwil",47.3064281,8.8182944,Coop
Coop Supermarkt Wetzikon,"Kirchgasse 4, Wetzikon",47.3261749,8.7976149,Coop
Coop Supermarkt Fehraltorf,"Grundstrasse 1, Fehraltorf",47.3867775,8.7549285,Coop
Coop Pronto Shop Zürich Klusplatz,"Witikonerstr. 15, Zürich",47.3639816,8.5670317,Coop
Coop Supermarkt Mönchaltorf,"Esslingerstrasse 20, Mönchaltorf",47.3063668,8.7207559,Coop
Coop Pronto Shop mit Tankstelle Volketswil Lindenstrasse,"Lindenstrasse 1, Volketswil",47.388758,8.679061299999999,Coop
Coop Pronto Shop Wetzikon Bahnhof,"Rapperswilerstrasse 4, Wetzikon",47.318001,8.7927882,Coop
Coop Pronto Shop mit Tankstelle Volkiland,"Chlirietstrasse 1, Volketswil",47.3823595,8.6713092,Coop
Coop Pronto Shop mit Tankstelle Volketswil Brunnenstrasse,"Brunnenstrasse 12, Volketswil",47.3807994,8.682970899999999,Coop
Coop Pronto Shop mit Tankstelle Wetzikon Hinwilerstrasse,"Hinwilerstrasse 11, Wetzikon",47.3320677,8.8123034,Coop
Migros-Supermarkt - Zumikon,"Dorfstrasse 17, Zumikon",47.3365527,8.618935000000002,Coop
Migros-Supermarkt - Pfäffikon ZH,"Turmstrasse 9, Pfäffikon",47.368414,8.7808824,Coop
Migros-Supermarkt - Küsnacht ZH,"Zürichstrasse 149, Küsnacht",47.3185082,8.5819262,Coop
Lidl Schweiz,"Schützenhausstrasse 7, Pfäffikon",47.3660627,8.7706745,Lidl
Lidl Schweiz,"Grubenstrasse 18, Wetzikon",47.3148439,8.7960537,Lidl
Migros-Supermarkt - Unterwetzikon,"Hofstrasse 47, Wetzikon",47.3143471,8.7948042,Lidl
Coop Supermarkt Gossau ZH,"Büelgass, Gossau",47.3055708,8.757349399999999,Lidl
ALDI SUISSE,"Wässeristrasse 18, Hinwil",47.3050733,8.8232193,Lidl
Migros-Supermarkt - Hittnau,"Jakob Stutz-Strasse 75, Hittnau",47.3631584,8.825415399999999,Lidl
Denner Express,"Bahnhofstrasse 255, Wetzikon",47.3316334,8.807706999999999,Denner
Denner Discount,"Bahnhofstrasse 19 8620, Wetzikon",47.3199861,8.7922392,Denner
Denner Discount,"Wässeristrasse 20, Hinwil",47.3056038,8.8235037,Denner
Denner Discount,"Bahnhofstrasse 29, Fehraltorf",47.3857004,8.7514132,Denner
Denner Discount,"Seestrasse 27, Pfäffikon",47.3660523,8.7826792,Denner
Denner Bibite,"Bahnhofstrasse 151, Wetzikon",47.327734,8.7998639,Denner
Denner Discount,"Laufenbachstrasse 10, Gossau",47.3058315,8.7589956,Denner
Denner Discount,"Turmstrasse 17, Pfäffikon",47.3682835,8.7805743,Denner
Coop Supermarkt Mönchaltorf,"Esslingerstrasse 20, Mönchaltorf",47.3063668,8.7207559,Denner
Migros-Supermarkt - Zürich - Witikon-Zentrum,"Witikonerstr. 293, Zürich",47.35909299999999,8.5856,Denner
Migros-Supermarkt - Volketswil,"Im Zentrum 18, Volketswil",47.3880436,8.680959399999999,Denner
migrolino Wetzikon Kempten,"Mühlebühlstrasse 3, Wetzikon",47.3328623,8.8054729,Denner
Migros-Supermarkt - Erlenbach - Erlibacher Märt,"Bahnhofstrasse 42, Erlenbach",47.3070228,8.590430999999999,Denner
Migros-Supermarkt - Uster - Illuster,"Zürichstrasse 20, Uster",47.34983340000001,8.71517,Denner
Coop Supermarkt Fällanden,"Wigartenstrasse 8, Fällanden",47.3709453,8.641851599999999,Denner
Migros-Supermarkt - Wetzikon - Züri-Oberland-Märt,"Bahnhofstrasse 151, Wetzikon",47.3279665,8.8002243,Denner
Coop Supermarkt Pfäffikon ZH,"Turmstrasse 8, Pfäffikon",47.3690721,8.7818946,Denner
Coop Supermarkt Hinwil Center,"Wässeristrasse 38, Hinwil",47.3064281,8.8182944,Denner
Migros-Supermarkt - Greifensee,"Meierwis, Greifensee",47.3677705,8.680069099999999,Denner
ALDI SUISSE,"Industriepark 10, Uster",47.3580135,8.7079214,Denner
Migros-Supermarkt - Zumikon,"Dorfstrasse 17, Zumikon",47.3365527,8.618935000000002,Denner
ALDI SUISSE,"Speckstrasse 1, Pfäffikon",47.36967569999999,8.7719291,Aldi
ALDI SUISSE,"Wässeristrasse 18, Hinwil",47.3050733,8.8232193,Aldi
ALDI SUISSE,"Motorenstrasse 99, Wetzikon",47.33198660000001,8.792565699999999,Aldi
Coop Supermarkt Gossau ZH,"Büelgass, Gossau",47.3055708,8.757349399999999,Aldi
Lidl Schweiz,"Schützenhausstrasse 7, Pfäffikon",47.3660627,8.7706745,Aldi
Coop Supermarkt Pfäffikon ZH,"Turmstrasse 8, Pfäffikon",47.3690721,8.7818946,Aldi
Denner Discount,"Oberlandstrasse 100, Uster",47.35191440000001,8.719021399999999,Aldi
Denner Discount,"Mönchaltorferstrasse 6, Egg",47.30254069999999,8.690779299999999,Aldi
Denner Discount,"Erlibacher Märt, Bahnhofstrasse 40 / 42, Erlenbach",47.3069935,8.5904701,Aldi
Denner Discount,"Esslingerstrasse 11, Mönchaltorf",47.3079046,8.7215701,Aldi
Denner Discount,"Wässeristrasse 20, Hinwil",47.3056038,8.8235037,Aldi
Migros-Supermarkt - Hinwil,"Bachtelstrasse 16, Hinwil",47.3003155,8.8446448,Migros
Migros-Supermarkt - Bauma,"Heinrich Gujerstrasse 10, Bauma",47.3679391,8.877896999999999,Migros
Coop Supermarkt Uster Winterthurerstrasse,"Winterthurerstrasse 22, Uster",47.35503320000001,8.7128684,Migros
Coop Supermarkt Wetzikon,"Kirchgasse 4, Wetzikon",47.3261749,8.7976149,Migros
Coop Supermarkt Fehraltorf,"Grundstrasse 1, Fehraltorf",47.3867775,8.7549285,Migros
Coop Supermarkt Uster Bahnhof,"Bankstrasse 10, Uster",47.351551,8.7161194,Migros
Coop Supermarkt Pfäffikon ZH,"Turmstrasse 8, Pfäffikon",47.3690721,8.7818946,Migros
Coop Supermarkt Rapperswil Bahnhof,"u. Bahnhofstrasse 2, Rapperswil-Jona",47.2254105,8.8180932,Migros
Coop Supermarkt Hinwil Hiwi-Märt,"Gossauerstrasse 14, Hinwil",47.2988112,8.8381517,Coop
Coop Supermarkt Bäretswil,"Gupfstrasse 17, Bäretswil",47.3352595,8.855118899999999,Coop
Migros-Supermarkt - Bauma,"Heinrich Gujerstrasse 10, Bauma",47.3679391,8.877896999999999,Coop
Migros-Supermarkt - Fehraltorf,"Grundstrasse 4, Fehraltorf",47.3866862,8.7556165,Coop
Coop Pronto Shop mit Tankstelle Hinwil Center,"Wässeristrasse 38, Hinwil",47.3065179,8.8167409,Coop
SPAR Supermarkt Wetzikon,"Zürcherstrasse 84, Wetzikon",47.3275,8.7836111,Coop
Migros-Supermarkt - Hinwil,"Bachtelstrasse 16, Hinwil",47.3003155,8.8446448,Coop
Migros-Supermarkt - Gossau ZH,"Im Zentrum 3, Gossau",47.3069508,8.757653399999999,Coop
Volg Adetswil,"Adetswilerstrasse 52, Bäretswil",47.3392807,8.8392032,Coop
Lidl Schweiz,"Grubenstrasse 18, Wetzikon",47.3148439,8.7960537,Coop
Migros-Supermarkt - Pfäffikon ZH,"Turmstrasse 9, Pfäffikon",47.368414,8.7808824,Lidl
Denner Express,"Bahnhofstrasse 255, Wetzikon",47.3316334,8.807706999999999,Lidl
Migros-Supermarkt - Bauma,"Heinrich Gujerstrasse 10, Bauma",47.3679391,8.877896999999999,Lidl
Denner Discount,"Laufenbachstrasse 10, Gossau",47.3058315,8.7589956,Lidl
ALDI SUISSE,"Speckstrasse 1, Pfäffikon",47.36967569999999,8.7719291,Lidl
Denner Discount,"Seestrasse 27, Pfäffikon",47.3660523,8.7826792,Lidl
ALDI SUISSE,"Zürichstrasse 1, Uster",47.3484869,8.7167095,Lidl
ALDI SUISSE,"Isenrietstrasse 20, Mönchaltorf",47.30333539999999,8.7190912,Lidl
ALDI SUISSE,"Motorenstrasse 99, Wetzikon",47.33198660000001,8.792565699999999,Lidl
Volg,"Rellikonstrasse 11, Maur",47.33931,8.6714599,Lidl
Denner Partner,"Dürntnerstrasse 19, Hinwil",47.3011258,8.8427948,Denner
Denner Express,"Heinrich Gujerstrasse 28, Bauma",47.3681141,8.8798593,Denner
Volg Uster,"Seestrasse 115, Uster",47.3442574,8.7018728,Denner
Coop Supermarkt Volketswil Volkiland,"Industriestrasse 1, Volketswil",47.3827751,8.667195699999999,Denner
Lidl Schweiz,"Müllerenstrasse 5, Volketswil",47.3790805,8.6771677,Aldi
Lidl Schweiz,"Grubenstrasse 18, Wetzikon",47.3148439,8.7960537,Aldi
migrolino Pfäffikon ZH,"Bahnhofstr. 11, Pfäffikon",47.3670458,8.784689799999999,Migros
migrolino Wetzikon Kempten,"Mühlebühlstrasse 3, Wetzikon",47.3328623,8.8054729,Migros
Lidl Schweiz,"Grubenstrasse 18, Wetzikon",47.3148439,8.7960537,Migros
Denner Bibite,"Bahnhofstrasse 151, Wetzikon",47.327734,8.7998639,Migros
Volg Adetswil,"Adetswilerstrasse 52, Bäretswil",47.3392807,8.8392032,Migros
Coop Supermarkt Hinwil Hiwi-Märt,"Gossauerstrasse 14, Hinwil",47.2988112,8.8381517,Migros
Denner Express,"Bahnhofstrasse 255, Wetzikon",47.3316334,8.807706999999999,Migros
ALDI SUISSE,"Wässeristrasse 18, Hinwil",47.3050733,8.8232193,Denner
Migros-Supermarkt - Wattwil,"Bahnhofstrasse 19, Wattwil",47.29923400000001,9.087404,Migros
Migros-Supermarkt - Bütschwil,"Landstrasse 41, Bütschwil",47.3631945,9.0732008,Migros
Denner Bibite,"Landstrasse 41, Bütschwil",47.3630011,9.073165399999999,Migros
Denner Express,"Heinrich Gujerstrasse 28, Bauma",47.3681141,8.8798593,Migros
Coop Supermarkt Wattwil,"Grüenaustrasse 4, Wattwil",47.303093,9.0864677,Coop
Lidl Schweiz,"Rietwisstrasse 5, Wattwil",47.2975772,9.0915182,Coop
Migros-Supermarkt - Wattwil,"Bahnhofstrasse 19, Wattwil",47.29923400000001,9.087404,Coop
Coop Pronto Shop mit Tankstelle Wattwil,"Wilerstrasse 48, Wattwil",47.3069605,9.08717,Coop
Migros-Supermarkt - Bütschwil,"Landstrasse 41, Bütschwil",47.3631945,9.0732008,Coop
ALDI SUISSE,"Rietwisstrasse 11, Wattwil",47.2960729,9.092631800000001,Coop
Lidl Schweiz,"Rietwisstrasse 5, Wattwil",47.2975772,9.0915182,Lidl
Migros-Supermarkt - Wattwil,"Bahnhofstrasse 19, Wattwil",47.29923400000001,9.087404,Lidl
Denner Bibite,"Landstrasse 41, Bütschwil",47.3630011,9.073165399999999,Denner
Denner Discount,"Rietwisstrasse 7, Wattwil",47.2974734,9.0916187,Denner
Migros-Supermarkt - Wattwil,"Bahnhofstrasse 19, Wattwil",47.29923400000001,9.087404,Denner
Migros-Supermarkt - Bütschwil,"Landstrasse 41, Bütschwil",47.3631945,9.0732008,Denner
ALDI SUISSE,"Rietwisstrasse 11, Wattwil",47.2960729,9.092631800000001,Denner
ALDI SUISSE,"Rietwisstrasse 11, Wattwil",47.2960729,9.092631800000001,Aldi
Migros-Supermarkt - Wattwil,"Bahnhofstrasse 19, Wattwil",47.29923400000001,9.087404,Aldi
Migros-Supermarkt - Degersheim,"Hauptstrasse 81, Degersheim",47.3724131,9.1963359,Migros
Lidl Schweiz,"Rietwisstrasse 5, Wattwil",47.2975772,9.0915182,Migros
Coop Supermarkt Degersheim,"Taastrasse 1, Degersheim",47.3721133,9.1952265,Coop
Migros-Supermarkt - Degersheim,"Hauptstrasse 81, Degersheim",47.3724131,9.1963359,Coop
Volg,"Löwengasse 2, Lichtensteig",47.3235703,9.0876044,Coop
Migros-Supermarkt - Fislisbach,"Zentrum Gugger, Badenerstrasse 7D, Fislisbach",47.43603539999999,8.2901803,Migros
Migros-Supermarkt - Dielsdorf,"Ruchwiesenstrasse 2, Dielsdorf",47.4805972,8.464537,Migros
Migros-Supermarkt - Zürich - Höngg,"Regensdorferstrasse 20, Zürich",47.4037164,8.497165299999999,Migros
Migros-Supermarkt - Schlieren - Rietbach,"Rietbachstrasse 14, Schlieren",47.4004418,8.4350087,Migros
Migros-Supermarkt - Zürich - Affoltern,"Jonas-Furrer-Strasse 21, Zürich",47.4203808,8.5085333,Migros
Migros-Supermarkt - Baden - City,"Bahnhofstrasse 40/42, Baden",47.4769437,8.3085122,Migros
Migros-Supermarkt - Dietikon - Löwenzentrum,"Löwenstrasse 28, Dietikon",47.4050615,8.4021644,Migros
Migros supermarket,"Landstrasse 69, Wettingen",47.46711380000001,8.3241973,Migros
Migros-Supermarkt - Zürich - Wipkingen,"Scheffelstrasse 3, Zürich",47.3936979,8.5292409,Migros
Migros-Supermarkt - Schlieren - Zentrum,"Güterstrasse 5, Schlieren",47.3985321,8.4471104,Migros
Migros-Supermarkt - Mellingen,"Lenzburgerstrasse 50, Mellingen",47.4132358,8.267057399999999,Migros
Migros-Supermarkt - Regensdorf - Zentrum,"Im Zentrum 1, Regensdorf",47.4310112,8.4691587,Migros
Migros-Supermarkt - Neuenhof,"Zürcherstrasse 113, Neuenhof",47.4501649,8.327685299999999,Migros
Migros-Supermarkt - Niederhasli,"Dorfstrasse 20, Niederhasli",47.4799429,8.4854114,Migros
Migros-Supermarkt - Oberengstringen,"Im Zentrum 2, Oberengstringen",47.40861109999999,8.4633333,Migros
Migros-Supermarkt - Dietikon - Limmatfeld,"Ueberlandstrasse 22, Dietikon",47.4091846,8.4050919,Migros
Migros-Supermarkt - Nussbaumen - Markthof,"Schulstrasse 2, Nussbaumen b.Baden",47.4881919,8.2923799,Migros
Migros-Supermarkt - Spreitenbach - Tivoli,"Shoppi Tivoli, Spreitenbach",47.42216330000001,8.367677200000001,Migros
Migros-Supermarkt - Oberglatt,"Lägernstrasse 6, Oberglatt",47.47555999999999,8.507587,Migros
Migros-Supermarkt - Dietikon Silbern,"Riedstrasse 3, Dietikon",47.4200148,8.393833599999999,Migros
VOI Zürich - Grünau,"Grünauring 37, Zürich",47.3960909,8.4864909,Migros
